Event	ID	Name			Wwise Object Path	Notes
	82238416	play_ca_m50_machine1			\Default Work Unit\play_ca_m50_machine1	
	134727009	play_pressure_in_pipes			\Default Work Unit\play_pressure_in_pipes	
	217380956	play_ca_transformer_boxes			\Default Work Unit\play_ca_transformer_boxes	
	256056923	play_ca_hl_crane			\Default Work Unit\play_ca_hl_crane	
	618833808	play_ca_hl_buildingfire			\Default Work Unit\play_ca_hl_buildingfire	
	662035241	play_ca_bigscreen			\Default Work Unit\play_ca_bigscreen	
	729791448	play_ca_cyberdine_fan_lift			\Default Work Unit\play_ca_cyberdine_fan_lift	
	1094392313	play_swahili_pa			\Default Work Unit\play_swahili_pa	
	1258938483	play_ca_hl_burnbuilding_lod			\Default Work Unit\play_ca_hl_burnbuilding_lod	
	1294751809	play_ca_hl_comp			\Default Work Unit\play_ca_hl_comp	
	1295206604	play_broken_light			\Default Work Unit\play_broken_light	
	1437579903	play_ca_lift_loop			\Default Work Unit\play_ca_lift_loop	
	1730827912	play_ca_fluorescent_light			\Default Work Unit\play_ca_fluorescent_light	
	2056066750	play_ca_hl_steammed			\Default Work Unit\play_ca_hl_steammed	
	2121962484	play_ca_water_fountain_oni			\Default Work Unit\play_ca_water_fountain_oni	
	2440373929	play_ca_water_light_lapping			\Default Work Unit\play_ca_water_light_lapping	
	3179071782	play_ca_smallscreen			\Default Work Unit\play_ca_smallscreen	
	3407656958	play_ca_pipe_med			\Default Work Unit\play_ca_pipe_med	
	3496478656	play_ca_circuit_boxes			\Default Work Unit\play_ca_circuit_boxes	
	3798384589	play_ca_hl_flamefall_fire			\Default Work Unit\play_ca_hl_flamefall_fire	
	3855542372	play_ca_hvac_point			\Default Work Unit\play_ca_hvac_point	
	4169200662	play_ca_hl_flamefall_exp			\Default Work Unit\play_ca_hl_flamefall_exp	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	947568950	loop[ca_m50_machine1_lp3]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\m50_machine1\loop[ca_m50_machine1_lp3]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_m50_machine1\loop[ca_m50_machine1_lp3]		308288
	948120577	loop[ca_curcuit_boxes1]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\track1\loop[ca_curcuit_boxes1]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_circuit_boxes\loop[ca_curcuit_boxes1]		176192
	953205159	loop[ca_burning_building_lp3]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\burning_building\loop[ca_burning_building_lp3]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Visual FX\ca_hl_buildingfire\loop[ca_burning_building_lp3]		367680
	963948646	loop[ca_broken_light4]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\track1\loop[ca_broken_light4]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\broken_light\loop[ca_broken_light4]		526400
	965866844	loop[ca_water_light_lapping4]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\loop[ca_water_light_lapping4]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_water_light_lapping\loop[ca_water_light_lapping4]		811072
	970587256	loop[ca_pressure_in_pipes4]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\pressure_in_pipes\loop[ca_pressure_in_pipes4]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\pressure_in_pipes\loop[ca_pressure_in_pipes4]		405568
	999978073	loop[ca_fanlift_loop_5]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\fan_loop\loop[ca_fanlift_loop_5]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_cyberdine_fan_lift\loop[ca_fanlift_loop_5]		499776
	1005308612	loop[ca_pressure_in_pipes2]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\pressure_in_pipes\loop[ca_pressure_in_pipes2]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\pressure_in_pipes\loop[ca_pressure_in_pipes2]		318528
	1014875802	loop[ca_water_light_lapping1]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\loop[ca_water_light_lapping1]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_water_light_lapping\loop[ca_water_light_lapping1]		491584
	1018484740	loop[ca_water_fountain_oni3]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\water_fountain_oni\loop[ca_water_fountain_oni3]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_water_fountain_oni\loop[ca_water_fountain_oni3]		112704
	1030669088	loop[ca_hl_steam_med02]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\track1\loop[ca_hl_steam_med02]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Visual FX\ca_hl_steammed\loop[ca_hl_steam_med02]		464960
	1051395201	loop[ca_fanlift_loop_1]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\fan_loop\loop[ca_fanlift_loop_1]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_cyberdine_fan_lift\loop[ca_fanlift_loop_1]		592960
	1054371138	loop[ca_water_fountain_oni2]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\water_fountain_oni\loop[ca_water_fountain_oni2]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_water_fountain_oni\loop[ca_water_fountain_oni2]		311360
	1064258264	loop[ca_transf_boxes2]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\track1\loop[ca_transf_boxes2]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\ca_transformer_boxes\loop[ca_transf_boxes2]		236608
	1064854357	swahili[040mz_240_ans]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\swahili[040mz_240_ans]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Sound Scenery\swahili\swahili[040mz_240_ans]		634944
	1064901652	ca_hl_flamefall_exp[h3_dist_expl1]	C:\Program Files (x86)\Steam\steamapps\common\H2AMPEK\wwise\H2A-Headlong\.cache\Windows\sfx\ca_hl_flamefall_exp\ca_hl_flamefall_exp[h3_dist_expl1]_ddc98ef4.wem		\Actor-Mixer Hierarchy\cex_headlong\Visual FX\ca_hl_flamefall_exp\ca_hl_flamefall_exp[h3_dist_expl1]		239680

